Type,Name,Website,Address
fast_food,Papa Murphy's,Not Provided," 1810, East Main Street, Plainfield, Hendricks County, Indiana, 46168, United States"
fast_food,Papa Murphy's,Not Provided," 2130, East 62nd Street, Dawnbury, Indianapolis, Marion County, Indiana, 46220, United States"
restaurant,Judy's Kitchen,Not Provided," College Mall, Bloomington, Monroe County, Indiana, 47408, United States"
fast_food,Arby's,Not Provided," West 10th Street, Chapel Hill, Indianapolis, Marion County, Indiana, 46234, United States"
fast_food,Burger King,Not Provided," Rockville Road, Indianapolis, Marion County, Indiana, 46214, United States"
fast_food,A&W,Not Provided," Wheeling Avenue, Muncie, Delaware County, Indiana, 47304, United States"
fast_food,Long John Silver's,Not Provided," Wheeling Avenue, Muncie, Delaware County, Indiana, 47304, United States"
fast_food,McDonald's,Not Provided," North Emerson Avenue, Indianapolis, Marion County, Indiana, 46218, United States"
fast_food,McDonald's,Not Provided," East Southport Road, Indianapolis, Marion County, Indiana, 46237, United States"
restaurant,The Cafe at the Crossing,Not Provided," West Westview Boulevard, Muncie, Delaware County, Indiana, 47304, United States"
restaurant,Pepe's,Not Provided," 59, East Clinton Street, Frankfort, Clinton County, Indiana, 46041, United States"
restaurant,Stacey & Rick's Soulfood,https://staceynrickssoulfood.com," 3399, North Sherman Drive, Indianapolis, Marion County, Indiana, 46218, United States"
fast_food,The Hotdog Station,Not Provided," North Monroe Street, Williamsport, Warren County, Indiana, United States"
restaurant,The American Legion,Not Provided," 115, Camden Street, Ridgeville, Randolph County, Indiana, 47380, United States"
restaurant,Noble Roman's Craft Pizza & Pub,https://www.nrpizzapub.com/," West Broadway, McCordsville, Hancock County, Indiana, 46055, United States"
restaurant,Pizza Twist,https://pizzatwist.com," 997, East County Line Road South, Greenwood, Johnson County, Indiana, 46143, United States"
fast_food,Chipotle,https://locations.chipotle.com/in/richmond/3726-national-rd-e," 3726, National Road East, Richmond, Wayne County, Indiana, 47374, United States"
restaurant,Blaze Chinese BBQ,Not Provided," 135, South Chauncey Avenue, West Lafayette, Tippecanoe County, Indiana, 47906, United States"
fast_food,Raising Cane's,Not Provided," 100, South Chauncey Avenue, West Lafayette, Tippecanoe County, Indiana, 47906, United States"
restaurant,Dos Amigos Mexican Restaurant,https://dosamigos-restaurant.com," 360, Brown Street, West Lafayette, Tippecanoe County, Indiana, 47906, United States"
ice_cream,Sweet Valley Ice Cream,Not Provided," West State Road 46, Spencer, Owen County, Indiana, 47460, United States"
restaurant,Los Alamos Tex-Mex Restaurant,Not Provided," Brown Street, Vernon, Jennings County, Indiana, 47282, United States"
fast_food,A&W,Not Provided," 2839, Teal Road, Tecumseh, Lafayette, Tippecanoe County, Indiana, 47905, United States"
cafe,Latea,https://www.latealounge.com/," East State Street, West Lafayette, Tippecanoe County, Indiana, 47902, United States"
fast_food,Long John Silver's,Not Provided," 2839, Teal Road, Tecumseh, Lafayette, Tippecanoe County, Indiana, 47905, United States"
restaurant,Merlin's Beard,https://merlinsbeard.net/," 220, Columbia Street, Lafayette Central Business District, Lafayette, Tippecanoe County, Indiana, 47901, United States"
fast_food,AJ's,https://eatajs.com/," 302, Vine Street, West Lafayette, Tippecanoe County, Indiana, 47906, United States"
pub,The Swizzle Stick,Not Provided," West Franklin Street, Greencastle, Putnam County, Indiana, 46135, United States"
restaurant,Almost Home,Not Provided," West Franklin Street, Greencastle, Putnam County, Indiana, 46135, United States"
restaurant,Bridges Craft Pizza & Wine Bar,Not Provided," East Franklin Street, Greencastle, Putnam County, Indiana, 46135, United States"
cafe,Starbucks,Not Provided," East Washington Street, Greencastle, Putnam County, Indiana, 46135, United States"
pub,Taphouse Burgers,Not Provided," West Walnut Street, Greencastle, Putnam County, Indiana, 46135, United States"
cafe,Breadworks Bakery,Not Provided," East Walnut Street, Greencastle, Putnam County, Indiana, 46135, United States"
cafe,Breadworks Bistro,Not Provided," East Walnut Street, Greencastle, Putnam County, Indiana, 46135, United States"
cafe,2 West Bistro,Not Provided," East Seminary Street, Greencastle, Putnam County, Indiana, 46135, United States"
pub,The Fluttering Duck,Not Provided," East Seminary Street, Greencastle, Putnam County, Indiana, 46135, United States"
restaurant,Don Julio,Not Provided," West Franklin Street, Greencastle, Putnam County, Indiana, 46135, United States"
cafe,Town & Gown,http://townandgownbistro.com/," North River Road, West Lafayette, Tippecanoe County, Indiana, 47920, United States"
restaurant,New Asian Buffet,https://www.newasianbuffetwabash.com/," 1367, North Cass Street, Wabash, Wabash County, Indiana, 46992, United States"
cafe,Starbucks,Not Provided," 975, North Green Street, Brownsburg, Hendricks County, Indiana, 46112, United States"
restaurant,Marble The Steakhouse,https://www.marblethesteakhouse.com/," North Buckeye Street, Kokomo, Howard County, Indiana, 46901, United States"
fast_food,Jimmy John's,https://locations.jimmyjohns.com/in/indianapolis/sandwiches-732.html," 135, North Pennsylvania Street, Indianapolis, Marion County, Indiana, 46204, United States"
restaurant,The Pantry,Not Provided," 222, East Market Street, Indianapolis, Marion County, Indiana, 46204, United States"
restaurant,Maxine's Chicken & Waffles,Not Provided," 222, East Market Street, Indianapolis, Marion County, Indiana, 46204, United States"
restaurant,Mambo's Cheesesteak Grill,http://mamboscheesesteakgrill.com/," 222, East Market Street, Indianapolis, Marion County, Indiana, 46204, United States"
restaurant,Mauricio's Pizzeria,http://mauriciospizzeria.com/," 222, East Market Street, Indianapolis, Marion County, Indiana, 46204, United States"
restaurant,Ameer Middle Eastern Cuisine,Not Provided," 222, East Market Street, Indianapolis, Marion County, Indiana, 46204, United States"
restaurant,Tapatia Mexican Grill,Not Provided," 222, East Market Street, Indianapolis, Marion, Indiana, 46204, United States"
cafe,Cath Coffee and Tea House,Not Provided," 222, East Market Street, Indianapolis, Marion County, Indiana, 46204, United States"
restaurant,IL Panino by Cafe Olivia,Not Provided," 222, East Market Street, Indianapolis, Marion, Indiana, 46204, United States"
restaurant,Prox Salads,Not Provided," 222, East Market Street, Indianapolis, Marion County, Indiana, 46204, United States"
restaurant,Subito Soups,https://www.subitosoups.com/," 155, East Market Street, Indianapolis, Marion, Indiana, 46204, United States"
restaurant,Green District Salads,http://gdsalads.com/," 20, North Meridian Street, Indianapolis, Marion, Indiana, 46204, United States"
restaurant,Public Greens Urban Kitchen,https://www.publicgreensurbankitchen.com/," Indianapolis Cultural Trail, Indianapolis, Marion County, Indiana, 46204, United States"
cafe,Titus Donuts,Not Provided," West South Street, Lebanon, Boone County, Indiana, 46071, United States"
fast_food,Mc Donald's,Not Provided," 3032, Wabash Avenue, Terre Haute, Vigo County, Indiana, 47803, United States"
restaurant,Pizza Hut,Not Provided," Wabash Avenue, Terre Haute, Vigo County, Indiana, 47803, United States"
restaurant,Rick's Smokehouse,Not Provided," 3102, Wabash Avenue, Terre Haute, Vigo County, Indiana, 47803, United States"
fast_food,Subway,Not Provided," 101, West Washington Street, Indianapolis, Marion, Indiana, 46204, United States"
cafe,Starbucks,Not Provided," 101, West Washington Street, Indianapolis, Marion, Indiana, 46204, United States"
restaurant,The Eagle's Nest,https://www.hyatt.com/en-US/hotel/indiana/hyatt-regency-indianapolis/indri/dining," 101, West Washington Street, Indianapolis, Marion, Indiana, 46204, United States"
restaurant,Lou's Diner,Not Provided," East County Road 925 South, Cloverdale, Putnam County, Indiana, 46120, United States"
fast_food,Taco Bell,Not Provided," 1007, North Main Street, Cloverdale, Putnam County, Indiana, 46120, United States"
restaurant,Not Provided,Not Provided," North Main Street, Cloverdale, Putnam County, Indiana, 46120, United States"
fast_food,McDonald's,Not Provided," East County Road 900 South, Cloverdale, Putnam County, Indiana, 46120, United States"
fast_food,Penguin Point,Not Provided," North Main Street, Cloverdale, Putnam County, Indiana, 46120, United States"
restaurant,Cloverdale Travel Plaza/ Restaurant,Not Provided," North Main Street, Cloverdale, Putnam County, Indiana, 46120, United States"
fast_food,Subway,Not Provided," North Main Street, Cloverdale, Putnam County, Indiana, 46120, United States"
restaurant,El Compadre,Not Provided," John A Williams Boulevard, Bedford, Lawrence County, Indiana, 47421, United States"
fast_food,Penn Station,Not Provided," John A Williams Boulevard, Bedford, Lawrence County, Indiana, 47421, United States"
fast_food,Papa John's,Not Provided," 9670, SR 54, Linton, Greene County, Indiana, 47441, United States"
restaurant,India Cafe,https://indianindy.com/," 1450, West 86th Street, Indianapolis, Marion County, Indiana, 46260, United States"
fast_food,Subway,Not Provided," 120, South Main Street, Tipton, Tipton County, Indiana, 46072, United States"
cafe,East Street Provisions,https://www.facebook.com/Eaststreetprovisions/," 115, North East Street, Tipton, Tipton County, Indiana, 46072, United States"
restaurant,Pizza King,Not Provided," 122, South Main Street, Tipton, Tipton County, Indiana, 46072, United States"
cafe,Quick Cup,https://quick-cup.edan.io/," 302, East Jefferson Street, Tipton, Tipton County, Indiana, 46072, United States"
restaurant,Ten Hands Social Bar & Eatery,https://www.marriott.com/en-us/hotels/indwi-the-westin-indianapolis/dining/," 241, West Washington Street, Indianapolis, Marion, Indiana, 46204, United States"
restaurant,Hydrabad House,https://hhindianapolis.com/," Michigan Road, Indianapolis, Marion County, Indiana, 46268, United States"
restaurant,Rice & Noodle,Not Provided," 3401, Fairfield Court, Lafayette, Tippecanoe County, Indiana, 47909, United States"
restaurant,Buffalo Wild Wings,Not Provided," 10625, Pendleton Pike, Lawrence, Marion County, Indiana, 46236, United States"
restaurant,Green Street Pub & Eatery,Not Provided," 911, North Green Street, Brownsburg, Hendricks County, Indiana, 46112, United States"
fast_food,Jimmy John's,Not Provided," 919, North Green Street, Brownsburg, Hendricks County, Indiana, 46112, United States"
restaurant,Yamato Sushi & Hibachi Express,Not Provided," 927, North Green Street, Brownsburg, Hendricks County, Indiana, 46112, United States"
fast_food,Firehouse Subs,Not Provided," 124, E Northfield Drive, Brownsburg, Hendricks County, Indiana, 46112, United States"
restaurant,China's Best,Not Provided," 124, East Northfield Drive, Brownsburg, Hendricks County, Indiana, 46112, United States"
fast_food,Five Guys,Not Provided," 124, East Northfield Drive, Brownsburg, Hendricks County, Indiana, 46112, United States"
restaurant,HotBox Pizza,Not Provided," 124, East Northfield Drive, Brownsburg, Hendricks County, Indiana, 46112, United States"
restaurant,Energy Spot,Not Provided," 124, East Northfield Drive, Brownsburg, Hendricks County, Indiana, 46112, United States"
fast_food,Smoothie King,Not Provided," East 146th Street, Westfield, Hamilton County, Indiana, 46033, United States"
restaurant,Thai & Go,Not Provided," East 146th Street, Westfield, Hamilton County, Indiana, 46033, United States"
restaurant,Joella's Hot Chicken,Not Provided," East 146th Street, Westfield, Hamilton County, Indiana, 46033, United States"
pub,Parks Place Pub,https://www.parksplacepub.com/," 8594, East 116th Street, Fishers, Hamilton County, Indiana, 46038, United States"
cafe,Java House,https://javahouse.com/," Monon Trail, Broad Ripple, Wellington, Indianapolis, Marion County, Indiana, 46220, United States"
restaurant,Buccetto's Pizza Pasta,Not Provided," SR 46, Bloomington, Monroe County, Indiana, 47408, United States"
restaurant,101 Beer Kitchen,https://www.101beerkitchen.com/rustic-food," 1200, South Range Line Road, Newark Village, Carmel, Hamilton County, Indiana, 46032, United States"
restaurant,Not Provided,https://wahlburgers.com/location-details/carmel," South Range Line Road, Newark Village, Carmel, Hamilton County, Indiana, 46032, United States"
restaurant,La Cascada,https://lacascadamexrestaurant.com," 212, East Hi Way Drive, Gas City, Grant County, Indiana, 46933, United States"
fast_food,Freddy's,Not Provided," Crawfordsville Road, Indianapolis, Marion County, Indiana, 46234, United States"
restaurant,Hangar 5,Not Provided," Ray Boll Boulevard, Columbus, Bartholomew County, Indiana, 47226, United States"
cafe,Java House,https://javahouse.com/pages/coffee-bar-menu," 145, West Elm Street, Carmel, Hamilton County, Indiana, 46032, United States"
restaurant,Fork and Ale House,https://forkalehouse.com/," 350, Veterans Way, Newark Village, Carmel, Hamilton County, Indiana, 46032, United States"
restaurant,Z & C Teriyaki & Sushi,Not Provided," East Kirkwood Avenue, Bloomington, Monroe County, Indiana, 47408, United States"
restaurant,Do Asian Fusion,Not Provided," East 4th Street, Bloomington, Monroe County, Indiana, 47408, United States"
restaurant,Cafe Pizzaria,Not Provided," 405, East Kirkwood Avenue, Bloomington, Monroe County, Indiana, 47408, United States"
fast_food,Inbloom Eats,Not Provided," East 3rd Street, Bloomington, Monroe County, Indiana, 47401, United States"
restaurant,Da Vinci Pizza & Pasta,Not Provided," East 3rd Street, Bloomington, Monroe County, Indiana, 47401, United States"
restaurant,Lan Ramen & Aqua Tea,Not Provided," South Washington Street, Bloomington, Monroe County, Indiana, 47401, United States"
cafe,South Bend Chocolate,https://sbchocolate.com," 45, West Main Street, Carmel, Hamilton County, Indiana, 46032, United States"
restaurant,Great Wall,https://www.greatwallmitchell.com/," SR 37, Mitchell, Lawrence County, Indiana, 47446, United States"
